id_assessment,id_student,date_submitted,is_banked,score
14985,528904,44,0,88
14985,529065,47,0,85
14985,529174,54,0,66
14985,529212,59,0,76
14985,529446,45,0,72
14985,529452,54,0,87
14985,529502,50,0,79
14985,530065,51,0,66
14985,530153,46,0,63
14985,530226,122,0,56
14985,530493,61,0,67
14985,530669,75,0,24
14985,530987,69,0,56
14985,531205,53,0,41
14985,531427,47,0,62
14985,531573,45,0,44
14985,532034,47,0,62
14985,532140,28,0,65
14985,532500,41,0,25
14985,532512,45,0,70
14985,532534,47,0,64
14985,532584,46,0,54
14985,532665,47,0,63
14985,532839,46,0,70
14985,532886,46,0,80
14985,532950,47,0,64
14985,533324,41,0,65
14985,533347,45,0,45
14985,533365,51,0,80
14985,533545,47,0,62
14985,533697,47,0,60
14985,533722,47,0,81
14985,533839,47,0,87
14985,533996,50,0,69
14985,534051,46,0,71
14985,534086,46,0,73
14985,534343,46,0,77
14985,534360,51,0,77
14985,534373,45,0,75
14985,534432,46,0,73
14985,534652,46,0,90
14985,534698,43,0,82
14985,534709,55,0,48
14985,534744,47,0,77
14985,534765,46,0,72
14985,534983,48,0,68
14985,534991,47,0,40
14985,535012,47,0,64
14985,535140,46,0,68
14985,535145,47,0,85
14985,535152,60,0,77
14985,535155,45,0,68
14985,535269,46,0,65
14985,535278,47,0,70
14985,535328,47,0,64
14985,535396,47,0,72
14985,535407,46,0,77
14985,535468,46,0,76
14985,535530,43,0,78
14985,535605,47,0,93
14985,535755,45,0,75
14985,535760,47,0,80
14985,535773,47,0,90
14985,535778,30,0,83
14985,535800,45,0,76
14985,535807,46,0,67
14985,535820,45,0,74
14985,536112,46,0,82
14985,536188,44,0,78
14985,536189,42,0,89
14985,536203,46,0,40
14985,536205,50,0,74
14985,536270,46,0,83
14985,536442,45,0,35
14985,536452,47,0,60
14985,536510,52,0,68
14985,536722,46,0,80
14985,536726,39,0,65
14985,536856,47,0,73
14985,536900,47,0,58
14985,537162,46,0,75
14985,537193,47,0,69
14985,537255,43,0,88
14985,537259,54,0,58
14985,537342,45,0,86
14985,537392,47,0,63
14985,537414,47,0,69
14985,537434,47,0,94
14985,537464,47,0,65
14985,537473,47,0,69
14985,537488,44,0,70
14985,537558,46,0,90
14985,537572,40,0,74
14985,537679,47,0,81
14985,537688,40,0,61
14985,537704,47,0,69
14985,537844,46,0,74
14985,537875,47,0,74
14985,537898,56,0,61
14985,537905,47,0,86
14985,538221,41,0,70
14985,538232,47,0,71
14985,538897,55,0,85
14985,538942,46,0,80
14985,538987,38,0,74
14985,539056,46,0,51
14985,539253,44,0,59
14985,539265,51,0,75
14985,539303,44,0,84
14985,539345,57,0,56
14985,539365,46,0,68
14985,539385,54,0,66
14985,539418,45,0,92
14985,539558,46,0,63
14985,539572,44,0,52
14985,539737,47,0,77
14985,539962,47,0,74
14985,540055,47,0,81
14985,540184,41,0,83
14985,540511,47,0,74
14985,540513,46,0,77
14985,540530,47,0,62
14985,540607,54,0,65
14985,540614,46,0,83
14985,540656,45,0,62
14985,540750,41,0,81
14985,540780,46,0,69
14985,540826,62,0,59
14985,541013,46,0,65
14985,541048,47,0,82
14985,541073,46,0,87
14985,541113,46,0,43
14985,541196,45,0,68
14985,541231,34,0,66
14985,541232,46,0,75
14985,541363,58,0,59
14985,541523,47,0,85
14985,541697,37,0,74
14985,541706,54,0,82
14985,541763,47,0,78
14985,541764,45,0,75
14985,541794,47,0,76
14985,541803,47,0,70
14985,541808,46,0,74
14985,541822,83,0,72
14985,541832,47,0,73
14985,541973,59,0,72
14985,542010,47,0,41
14985,542084,61,0,73
14985,542115,49,0,42
14985,542172,48,0,18
14985,542259,46,0,0
14985,542260,51,0,63
14985,542291,47,0,79
14985,542543,54,0,46
14985,542613,45,0,55
14985,542663,47,0,36
14985,542692,47,0,25
14985,542745,46,0,58
14985,542748,47,0,95
14985,542991,54,0,59
14985,543124,46,0,79
14985,543140,61,0,50
14985,543165,39,0,80
14985,543180,46,0,61
14985,543351,53,0,35
14985,543356,47,0,67
14985,543408,51,0,63
14985,543473,61,0,80
14985,543533,68,0,45
14985,543630,46,0,58
14985,543719,43,0,78
14985,543853,47,0,73
14985,543926,47,0,64
14985,543970,45,0,81
14985,544017,47,0,62
14985,544186,45,0,82
14985,544351,47,0,26
14985,544455,45,0,65
14985,544500,47,0,57
14985,544519,47,0,52
14985,544532,46,0,74
14985,544627,44,0,63
14985,544632,44,0,73
14985,544639,43,0,60
14985,544642,45,0,61
14985,544741,46,0,67
14985,544848,46,0,76
14985,544859,46,0,76
14985,544881,60,0,78
14985,544890,56,0,58
14985,544978,56,0,59
14985,545041,47,0,70
14985,545191,40,0,69
14985,545223,47,0,58
14985,545340,61,0,70
14985,545392,47,0,73
14985,545480,61,0,65
14985,545658,45,0,80
14985,545697,44,0,54
14985,545702,47,0,34
14985,545725,45,0,78
14985,546052,46,0,76
14985,546136,47,0,46
14985,546157,45,0,40
14985,546202,56,0,80
14985,546322,53,0,77
14985,546407,46,0,87
14985,546428,44,0,90
14985,546500,46,0,68
14985,546533,47,0,63
14985,546609,46,0,76
14985,546632,47,0,82
14985,546685,46,0,90
14985,546749,46,0,73
14985,546811,50,0,56
14985,546837,47,0,85
14985,546843,47,0,68
14985,546909,46,0,65
14985,546947,54,0,65
14985,546958,46,0,90
14985,547165,46,0,72
14985,547192,47,0,61
14985,547259,49,0,80
14985,547372,51,0,40
14985,547390,46,0,65
14985,547403,67,0,71
14985,547409,64,0,65
14985,547427,40,0,71
14985,547466,61,0,59
14985,547620,45,0,64
14985,547689,42,0,94
14985,547690,46,0,90
14985,547697,44,0,88
14985,547757,47,0,60
14985,547841,47,0,93
14985,547873,46,0,53
14985,547892,47,0,73
14985,547902,46,0,75
14985,547903,45,0,87
14985,548090,46,0,90
14985,548124,46,0,85
14985,548241,45,0,83
14985,548255,46,0,73
14985,548275,45,0,71
14985,548334,55,0,66
14985,548439,46,0,76
14985,548488,55,0,75
14985,548504,46,0,85
14985,548585,47,0,65
14985,548617,46,0,65
14985,548642,48,0,72
14985,548714,46,0,87
14985,548744,47,0,59
14985,548791,52,0,75
14985,548834,46,0,80
14985,548838,46,0,61
14985,548839,47,0,66
14985,548843,47,0,69
14985,548871,48,0,51
14985,548884,41,0,57
14985,548885,39,0,91
14985,548921,42,0,68
14985,548924,47,0,40
14985,548935,45,0,73
14985,548954,50,0,65
14985,548981,54,0,60
14985,549009,42,0,44
14985,549047,47,0,73
14985,549078,48,0,0
14985,549158,47,0,51
14985,549196,46,0,95
14985,549204,47,0,36
14985,549261,53,0,60
14985,549391,46,0,86
14985,549568,61,0,60
14985,549651,46,0,66
14985,549732,44,0,83
14985,549754,47,0,85
14985,549862,46,0,77
14985,549873,46,0,60
14985,549907,47,0,58
14985,550077,47,0,69
14985,550098,47,0,40
14985,550106,45,0,73
14985,550163,49,0,64
14985,550209,47,0,89
14985,550322,46,0,52
14985,550342,46,0,63
14985,550354,45,0,82
14985,550381,47,0,70
14985,550400,47,0,47
14985,550403,46,0,72
14985,550428,47,0,73
14985,550429,45,0,74
14985,550520,66,0,90
14985,550549,45,0,82
14985,550597,54,0,82
14985,550613,47,0,72
14985,550668,46,0,85
14985,550707,45,0,88
14985,550708,46,0,87
14985,550867,46,0,61
14985,550898,55,0,45
14985,550921,45,0,84
14985,550923,52,0,78
14985,550960,52,0,68
14985,550963,47,0,82
14985,551032,46,0,85
14985,551053,44,0,42
14985,551080,46,0,60
14985,551129,47,0,87
14985,551274,46,0,60
14985,551282,55,0,70
14985,551480,50,0,68
14985,551487,47,0,74
14985,551576,43,0,89
14985,551702,45,0,63
14985,551706,47,0,85
14985,551714,45,0,49
14985,551715,41,0,79
14985,551716,45,0,82
14985,551770,46,0,76
14985,551886,54,0,85
14985,551895,46,0,87
14985,551906,47,0,67
14985,551938,46,0,78
14985,551954,46,0,73
14985,552007,39,0,78
14985,552017,46,0,79
14985,552025,47,0,72
14985,552039,47,0,93
14985,552110,46,0,71
14985,552135,47,0,42
14985,552222,53,0,75
14985,552273,46,0,77
14985,552535,46,0,75
14985,552667,47,0,57
14985,552701,47,0,50
14985,552718,45,0,74
14985,552822,46,0,71
14985,552826,49,0,86
14985,552859,45,0,82
14985,552894,57,0,63
14985,552902,46,0,64
14985,552914,47,0,65
14985,552929,36,0,81
14985,552991,47,0,70
14985,553047,46,0,83
14985,553125,47,0,75
14985,553321,46,0,75
14985,553442,47,0,80
14985,553462,46,0,72
14985,553487,34,0,79
14985,553502,44,0,77
14985,553508,46,0,75
14985,553520,46,0,87
14985,553572,46,0,72
14985,553716,31,0,64
14985,553729,46,0,70
14985,553755,47,0,78
14985,553800,47,0,46
14985,553807,42,0,61
14985,553840,50,0,86
14985,554068,49,0,46
14985,554083,46,0,63
14985,554206,68,0,55
14985,554226,45,0,83
14985,554294,46,0,69
14985,554336,46,0,89
14985,554344,47,0,77
14985,554352,46,0,79
14985,554374,47,0,80
14985,554512,47,0,65
14985,554545,52,0,65
14985,554551,46,0,72
14985,554608,47,0,89
14985,554795,47,0,80
14985,554818,47,0,61
14985,554894,46,0,72
14985,554898,47,0,51
14985,554930,47,0,52
14985,554998,46,0,74
14985,555035,62,0,68
14985,555059,44,0,73
14985,555086,46,0,67
14985,555102,47,0,68
14985,555157,54,0,61
14985,555263,43,0,61
14985,555309,47,0,82
14985,555407,47,0,0
14985,555414,46,0,76
14985,555667,44,0,77
14985,555670,46,0,81
14985,555672,47,0,77
14985,555673,46,0,70
14985,555674,45,0,79
14985,555675,45,0,80
14985,555695,42,0,61
14985,555747,43,0,84
14985,555837,46,0,15
14985,555838,44,0,90
14985,555909,47,0,60
14985,555930,50,0,75
14985,555935,44,0,71
14985,555946,49,0,67
14985,556138,46,0,70
14985,556284,44,0,87
14985,556292,45,0,77
14985,556301,47,0,90
14985,556349,47,0,50
14985,556502,45,0,69
14985,556553,47,0,73
14985,556568,45,0,75
14985,556605,43,0,70
14985,556692,57,0,82
14985,556860,46,0,68
14985,556863,53,0,69
14985,556865,46,0,65
14985,556871,45,0,85
14985,556876,46,0,68
14985,556878,47,0,58
14985,556883,38,0,58
14985,556887,38,0,60
14985,556892,46,0,85
14985,556898,45,0,65
14985,556959,47,0,72
14985,556987,38,0,54
14985,556990,45,0,57
14985,556992,46,0,63
14985,556997,46,0,81
14985,556999,51,0,74
14985,557006,54,0,52
14985,557024,46,0,58
14985,557032,46,0,70
14985,557057,50,0,83
14985,557060,67,0,62
14985,557145,45,0,55
14985,557220,54,0,71
14985,557285,47,0,75
14985,557308,46,0,78
14985,557325,47,0,80
14985,557351,47,0,62
14985,557451,47,0,90
14985,557528,46,0,86
14985,557594,47,0,69
14985,557622,49,0,82
14985,557709,54,0,60
14985,557758,38,0,83
14985,557775,45,0,78
14985,557827,47,0,57
14985,557935,47,0,68
14985,557968,46,0,87
14985,557979,49,0,68
14985,558024,46,0,74
14985,558040,46,0,87
14985,558042,47,0,85
14985,558066,47,0,84
14985,558068,45,0,61
14985,558075,46,0,79
14985,558092,46,0,44
14985,558099,46,0,80
14985,558113,54,0,73
14985,558114,55,0,67
14985,558168,47,0,64
14985,558247,47,0,58
14985,558250,46,0,61
14985,558324,54,0,75
14985,558373,45,0,90
14985,558435,42,0,73
14985,558622,46,0,65
14985,558662,51,0,61
14985,558689,47,0,75
14985,558701,44,0,86
14985,558703,47,0,60
14985,558747,45,0,62
14985,558769,42,0,71
14985,558809,55,0,80
14986,25107,88,0,63
14986,27891,89,0,55
14986,29144,89,0,70
14986,31663,89,0,85
14986,33666,117,0,?
14986,34229,104,0,72
14986,34863,89,0,59
14986,39655,88,0,75
14986,50993,89,0,35
14986,62631,89,0,64
14986,70608,87,0,50
14986,74695,87,0,92
14986,74734,89,0,68
14986,75399,89,0,50
14986,78645,102,0,59
14986,82535,81,0,54
14986,82741,85,0,63
14986,83254,97,0,76
14986,84245,83,0,90
14986,84664,88,0,69
14986,87732,89,0,74
14986,91322,86,0,69
14986,92274,89,0,40
14986,92832,87,0,61
14986,92947,84,0,80
14986,94616,89,0,77
14986,97154,88,0,77
14986,98313,88,0,73
14986,104054,89,0,97
14986,108377,88,0,77
14986,108589,89,0,73
14986,109938,87,0,85
14986,110881,92,0,64
14986,116603,89,0,79
14986,123860,89,0,77
14986,126322,70,0,78
14986,133155,89,0,90
14986,133748,88,0,65
14986,142324,88,0,68
14986,143741,88,0,75
14986,145544,88,0,78
14986,147876,107,0,58
14986,151697,86,0,74
14986,152153,89,0,56
14986,152910,88,0,76
14986,152929,89,0,56
14986,153212,99,0,73
14986,153704,89,0,74
14986,154027,89,0,50
14986,154125,86,0,80
14986,154540,87,0,76
14986,156835,88,0,80
14986,165243,88,0,60
14986,173316,95,0,44
14986,173335,89,0,71
14986,182824,88,0,70
14986,185349,88,0,78
14986,186670,99,0,73
14986,186988,100,0,56
14986,187793,95,0,58
14986,188152,87,0,93
14986,192424,83,0,73
14986,193822,95,0,80
14986,197595,92,0,72
14986,198956,83,0,87
14986,199520,87,0,83
14986,200905,89,0,66
14986,203108,89,0,72
14986,203481,85,0,63
14986,204746,89,0,75
14986,226374,88,0,62
14986,226827,87,0,82
14986,229240,89,0,60
14986,229426,88,0,90
14986,232695,89,0,68
14986,237304,101,0,81
14986,237913,91,0,73
14986,247267,104,0,88
14986,248103,89,0,78
14986,249534,88,0,71
14986,251351,88,0,85
14986,252340,88,0,74
14986,255347,93,0,90
14986,255998,89,0,41
14986,262454,89,0,61
14986,262741,85,0,71
14986,263499,60,0,59
14986,270567,88,0,70
14986,271036,89,0,73
14986,272580,89,0,84
14986,273731,87,0,77
14986,273877,89,0,40
14986,276717,88,0,88
14986,277733,96,0,74
14986,278447,89,0,81
14986,281564,83,0,67
14986,284076,86,0,66
14986,285633,86,0,57
14986,285912,88,0,84
14986,288990,93,0,48
14986,290550,87,0,90
14986,291037,89,0,70
14986,291194,88,0,75
14986,294381,89,0,70
14986,294961,98,0,80
14986,295754,89,0,64
14986,297484,88,0,70
14986,298322,84,0,45
14986,298476,89,0,79
14986,306886,88,0,64
14986,309175,89,0,60
14986,309709,89,0,66
14986,309734,92,0,69
14986,315186,86,0,72
14986,316841,88,0,81
14986,318056,88,0,91
14986,319209,87,0,84
14986,324236,96,0,85
14986,325511,102,0,61
14986,325879,86,0,61
14986,329226,83,0,73
14986,329321,89,0,62
14986,329800,89,0,80
14986,331354,86,0,82
14986,331844,87,0,91
14986,335421,89,0,81
14986,335910,89,0,63
14986,338056,88,0,68
14986,339379,83,0,70
14986,340831,99,0,79
14986,341040,86,0,53
14986,341509,89,0,42
14986,350795,89,0,85
14986,351271,88,0,69
14986,351290,88,0,66
14986,352364,69,0,95
14986,353093,85,0,97
14986,354895,89,0,65
14986,357928,89,0,47
14986,360188,87,0,90
14986,360489,88,0,79
14986,360877,86,0,84
14986,361603,89,0,72
14986,362760,89,0,56
14986,363401,99,0,20
14986,363416,89,0,70
14986,363660,88,0,85
14986,365452,91,0,71
14986,365707,88,0,80
14986,367304,89,0,52
14986,367609,88,0,86
14986,370302,89,0,40
14986,370720,89,0,56
14986,371679,83,0,80
14986,374102,89,0,62
14986,374234,89,0,90
14986,376617,107,0,76
14986,377759,102,0,83
14986,377846,89,0,63
14986,377905,103,0,58
14986,378462,88,0,71
14986,378543,89,0,60
14986,384909,88,0,58
14986,386348,96,0,87
14986,388205,87,0,49
14986,388360,89,0,63
14986,388410,90,0,70
14986,389369,89,0,87
14986,390220,89,0,66
14986,390442,117,0,86
14986,390461,89,0,56
14986,392213,88,0,70
14986,392428,88,0,89
14986,397118,86,0,73
14986,398084,89,0,94
14986,400469,89,0,74
14986,400474,88,0,84
14986,400894,110,0,83
14986,401339,96,0,95
14986,401349,88,0,90
14986,403093,98,0,54
14986,404022,88,0,79
14986,404727,87,0,67
14986,405471,88,0,85
14986,405995,87,0,78
14986,406311,87,0,40
14986,406974,89,0,88
14986,408112,89,0,93
14986,409662,88,0,72
14986,410739,100,0,68
14986,412407,89,0,73
14986,412654,88,0,80
14986,413984,88,0,76
14986,414958,92,0,88
14986,415716,94,0,75
14986,415760,188,0,70
14986,416007,88,0,80
14986,416654,89,0,79
14986,418325,88,0,76
14986,420604,89,0,79
14986,421205,88,0,41
14986,423871,88,0,78
14986,425808,87,0,83
14986,425817,90,0,66
14986,425820,88,0,69
14986,426650,90,0,82
14986,426838,89,0,85
14986,427536,88,0,74
14986,427704,89,0,73
14986,427773,88,0,60
14986,429038,89,0,76
14986,430357,89,0,35
14986,431071,109,0,70
14986,432232,88,0,41
14986,432870,89,0,59
14986,433531,87,0,76
14986,433755,89,0,71
14986,433939,101,0,65
14986,434192,88,0,66
14986,434353,88,0,83
14986,434646,92,0,65
14986,435245,91,0,76
14986,437562,88,0,78
14986,437967,82,0,63
14986,438703,88,0,71
14986,439857,87,0,72
14986,440057,89,0,76
14986,440509,89,0,80
14986,441181,88,0,53
14986,441255,95,0,94
14986,442012,88,0,69
14986,442183,89,0,75
14986,442456,93,0,46
14986,442466,-1,1,79
14986,443108,110,0,55
14986,443288,88,0,79
14986,444117,93,0,86
14986,444408,88,0,79
14986,444926,91,0,63
14986,445065,81,0,85
14986,445125,86,0,64
14986,445889,89,0,52
14986,446045,88,0,72
14986,446856,89,0,66
14986,447759,88,0,92
14986,447782,86,0,84
14986,465599,88,0,81
14986,466037,89,0,76
14986,466800,102,0,56
14986,466810,86,0,73
14986,466959,89,0,55
14986,467035,88,0,74
14986,467292,89,0,78
14986,469683,89,0,47
14986,470318,99,0,83
14986,470653,89,0,77
14986,471525,86,0,61
14986,472586,95,0,72
14986,473328,89,0,79
14986,475095,95,0,92
14986,475460,87,0,58
14986,475688,105,0,65
14986,476037,135,0,73
14986,476201,88,0,87
14986,476297,89,0,66
14986,476369,88,0,93
14986,476596,88,0,64
14986,476709,96,0,93
14986,476710,89,0,77
14986,476783,92,0,89
14986,477009,82,0,22
14986,477011,86,0,67
14986,477164,95,0,58
14986,477167,88,0,88
14986,477734,71,0,63
14986,477835,88,0,50
14986,478317,89,0,64
14986,478444,89,0,69
14986,478792,96,0,56
14986,479060,88,0,95
14986,479171,88,0,80
14986,479343,87,0,86
14986,479516,88,0,65
14986,479519,85,0,66
14986,480382,94,0,74
14986,480507,85,0,82
14986,480554,89,0,81
14986,480650,88,0,95
14986,480815,86,0,81
14986,481010,88,0,92
14986,481143,95,0,35
14986,481580,83,0,84
14986,481607,86,0,83
14986,482467,87,0,78
14986,482710,109,0,79
14986,482766,88,0,62
14986,482945,93,0,40
14986,483064,87,0,87
14986,483074,86,0,87
14986,483109,87,0,69
14986,483243,85,0,79
14986,483371,87,0,79
14986,483411,89,0,61
14986,483952,88,0,48
14986,484039,92,0,8
14986,484768,88,0,48
14986,484933,86,0,95
14986,485399,87,0,64
14986,485630,84,0,70
14986,486099,94,0,83
14986,486391,72,0,85
14986,486521,87,0,60
14986,486656,88,0,85
14986,487329,89,0,82
14986,487646,87,0,55
14986,488425,89,0,81
14986,488863,87,0,74
14986,489251,88,0,70
14986,490514,89,0,71
14986,492182,89,0,68
14986,492240,88,0,82
14986,492590,92,0,89
14986,492946,89,0,75
14986,493186,89,0,67
14986,493515,89,0,61
14986,493773,88,0,88
14986,493912,89,0,73
14986,493958,89,0,57
14986,494095,89,0,68
14986,494278,88,0,93
14986,494786,76,0,93
14986,495856,88,0,85
14986,496041,89,0,87
14986,496070,89,0,65
14986,496220,90,0,68
14986,496243,87,0,64
14986,497088,88,0,68
14986,497280,89,0,73
14986,497468,89,0,55
14986,497793,88,0,85
14986,498065,87,0,75
14986,498131,87,0,85
14986,498175,95,0,73
14986,498296,102,0,50
14986,498455,89,0,40
14986,498967,89,0,65
14986,499027,93,0,50
14986,499067,89,0,45
14986,499118,88,0,71
14986,499380,87,0,90
14986,499387,89,0,56
14986,499483,89,0,76
14986,499511,87,0,86
14986,499891,87,0,57
14986,500507,87,0,71
14986,500585,89,0,48
14986,500659,90,0,67
14986,500791,89,0,73
14986,500815,88,0,81
14986,500819,86,0,89
14986,500836,193,0,50
14986,500958,89,0,85
14986,501432,82,0,93
14986,501550,88,0,72
14986,501879,89,0,83
14986,501955,88,0,55
14986,502441,87,0,92
14986,502604,89,0,55
14986,502694,86,0,73
14986,502713,102,0,65
14986,502717,96,0,60
14986,503390,94,0,41
14986,503491,87,0,70
14986,503509,89,0,85
14986,503878,88,0,74
14986,504021,93,0,56
14986,504028,88,0,83
14986,504102,89,0,51
14986,504936,87,0,77
14986,505376,86,0,81
14986,505606,88,0,80
14986,505959,96,0,59
14986,505961,102,0,80
14986,506233,87,0,72
14986,506360,88,0,66
14986,506650,103,0,64
14986,506753,88,0,93
14986,507359,89,0,70
14986,507817,89,0,54
14986,508452,89,0,48
14986,508537,87,0,84
14986,508662,88,0,86
14986,509226,86,0,77
14986,509768,85,0,91
14986,509797,103,0,27
14986,509926,89,0,77
14986,510492,89,0,58
14986,510556,88,0,95
14986,510756,88,0,80
14986,510845,89,0,68
14986,511050,75,0,79
14986,511067,88,0,80
14986,511306,83,0,86
14986,511459,88,0,68
14986,511515,105,0,47
14986,511524,86,0,80
14986,511527,138,0,?
14986,511693,86,0,80
14986,512242,88,0,80
14986,512929,89,0,85
14986,512995,103,0,67
14986,513093,88,0,72
14986,513210,89,0,49
14986,513315,86,0,44
14986,513733,87,0,53
14986,513757,89,0,72
14986,513881,92,0,70
14986,514140,95,0,55
14986,514981,89,0,68
14986,514987,92,0,70
14986,515035,95,0,55
14986,515105,88,0,65
14986,515311,89,0,70
14986,515474,98,0,78
14986,515497,96,0,69
14986,515959,88,0,55
14986,516057,94,0,72
14986,516432,116,0,67
14986,516475,89,0,86
14986,516495,88,0,58
14986,516529,67,0,85
14986,516841,89,0,73
14986,517043,88,0,85
14986,517474,87,0,62
14986,517617,96,0,76
14986,517778,88,0,81
14986,517890,86,0,80
14986,518189,89,0,63
14986,518876,88,0,66
14986,518879,86,0,60
14986,518970,89,0,72
14986,519012,88,0,77
14986,519222,88,0,81
14986,519387,96,0,62
14986,519602,85,0,68
14986,519800,88,0,81
14986,520836,103,0,72
14986,521096,87,0,85
14986,521394,87,0,90
14986,521430,88,0,83
14986,521764,88,0,79
14986,521903,85,0,63
14986,522090,89,0,62
14986,522249,96,0,75
14986,522373,88,0,78
14986,523012,83,0,82
14986,523596,89,0,79
14986,523630,96,0,77
14986,523672,89,0,42
14986,523966,89,0,87
14986,524452,88,0,81
14986,525501,96,0,81
14986,525520,89,0,75
14986,525683,92,0,78
14986,525942,89,0,91
14986,526200,89,0,85
14986,526370,99,0,63
14986,527020,88,0,55
14986,527164,88,0,83
14986,527227,88,0,63
14986,527886,89,0,95
14986,527980,87,0,90
14986,528161,90,0,71
14986,528220,100,0,54
14986,528250,87,0,69
14986,528261,87,0,91
14986,528353,89,0,77
14986,528649,88,0,40
14986,528698,72,0,77
14986,528904,88,0,86
14986,529065,89,0,75
14986,529174,89,0,55
14986,529212,102,0,76
14986,529446,88,0,71
14986,529452,104,0,77
14986,529502,101,0,56
14986,530065,87,0,59
14986,530226,122,0,43
14986,530493,96,0,66
14986,530669,89,0,45
14986,530987,93,0,59
14986,531427,97,0,68
14986,531573,88,0,42
14986,532140,68,0,72
14986,532500,41,0,0
14986,532512,89,0,68
14986,532665,89,0,78
14986,532886,87,0,83
14986,532950,92,0,73
14986,533324,86,0,63
14986,533347,83,0,61
14986,533365,87,0,45
14986,533545,87,0,65
14986,533697,89,0,50
14986,533722,89,0,87
14986,533839,86,0,80
14986,534051,89,0,76
14986,534086,88,0,83
14986,534343,85,0,93
14986,534360,103,0,63
14986,534373,87,0,81
14986,534432,95,0,74
14986,534652,88,0,92
14986,534698,87,0,80
14986,534709,102,0,64
14986,534744,99,0,71
14986,534765,87,0,95
14986,534983,104,0,65
14986,534991,89,0,47
14986,535012,89,0,57
14986,535140,89,0,75
14986,535145,89,0,55
14986,535278,89,0,79
14986,535328,96,0,73
14986,535396,95,0,61
14986,535407,85,0,77
14986,535468,89,0,84
14986,535530,87,0,87
14986,535605,90,0,89
14986,535755,86,0,74
14986,535760,88,0,70
14986,535773,89,0,86
14986,535800,88,0,85
14986,535807,88,0,63
14986,535820,88,0,75
14986,536112,94,0,75
14986,536188,88,0,75
14986,536189,87,0,87
14986,536203,87,0,40
14986,536452,102,0,73
14986,536510,95,0,48
14986,536722,88,0,75
14986,536726,80,0,74
14986,536856,91,0,56
14986,536900,96,0,69
14986,537162,87,0,85
14986,537193,89,0,63
14986,537255,84,0,74
14986,537259,96,0,45
14986,537342,89,0,89
14986,537414,94,0,70
14986,537434,89,0,89
14986,537464,89,0,81
14986,537473,88,0,78
14986,537488,87,0,73
14986,537558,87,0,87
14986,537572,82,0,76
14986,537679,92,0,80
14986,537688,85,0,75
14986,537704,89,0,62
14986,537844,104,0,68
14986,537875,88,0,76
14986,537898,89,0,66
14986,537905,89,0,83
14986,538221,84,0,78
14986,538897,104,0,78
14986,538942,96,0,80
14986,538987,79,0,79
14986,539056,87,0,73
14986,539232,112,0,82
14986,539253,83,0,68
14986,539265,89,0,73
14986,539303,87,0,85
14986,539345,89,0,72
14986,539365,88,0,82
14986,539385,96,0,70
14986,539418,88,0,93
14986,539558,91,0,63
14986,539572,88,0,52
14986,539737,96,0,40
14986,540055,89,0,87
14986,540184,79,0,63
14986,540511,93,0,70
14986,540513,89,0,76
14986,540530,88,0,64
14986,540607,90,0,80
14986,540656,86,0,65
14986,540750,84,0,81
14986,540780,88,0,86
14986,540826,90,0,74
14986,541013,89,0,70
14986,541048,96,0,70
14986,541073,82,0,79
14986,541113,89,0,74
14986,541231,72,0,72
14986,541232,87,0,70
14986,541363,95,0,68
14986,541523,97,0,83
14986,541697,85,0,78
14986,541706,89,0,73
14986,541763,89,0,73
14986,541764,88,0,62
14986,541794,89,0,77
14986,541808,88,0,73
14986,541832,88,0,70
14986,541973,89,0,81
14986,542084,103,0,75
14986,542259,95,0,33
14986,542260,98,0,55
14986,542291,89,0,64
14986,542613,86,0,60
14986,542663,89,0,39
14986,542745,88,0,0
14986,542748,89,0,82
14986,542991,89,0,44
14986,543124,87,0,80
14986,543140,89,0,50
14986,543165,83,0,78
14986,543180,88,0,62
14986,543351,88,0,67
14986,543356,89,0,72
14986,543473,106,0,81
14986,543533,129,0,26
14986,543630,89,0,55
14986,543719,83,0,37
14986,543853,89,0,83
14986,543970,89,0,75
14986,544017,89,0,59
14986,544186,83,0,89
14986,544351,84,0,37
14986,544455,87,0,53
14986,544500,97,0,68
14986,544519,88,0,55
14986,544532,89,0,72
14986,544627,91,0,60
14986,544632,79,0,70
14986,544639,78,0,40
14986,544642,88,0,62
14986,544741,89,0,71
14986,544848,89,0,88
14986,544859,88,0,66
14986,544881,89,0,74
14986,544890,94,0,50
14986,544978,88,0,50
14986,544989,86,0,62
14986,545191,87,0,73
14986,545223,91,0,59
14986,545392,87,0,82
14986,545480,90,0,30
14986,545658,87,0,78
14986,545697,88,0,63
14986,545702,84,0,54
14986,545725,85,0,75
14986,545803,96,0,0
14986,546052,89,0,92
14986,546157,107,0,49
14986,546322,89,0,78
14986,546407,88,0,86
14986,546428,87,0,77
14986,546500,89,0,78
14986,546533,89,0,47
14986,546609,88,0,93
14986,546632,88,0,84
14986,546685,88,0,83
14986,546749,88,0,82
14986,546811,97,0,52
14986,546837,89,0,80
14986,546843,89,0,61
14986,546909,88,0,60
14986,546921,91,0,95
14986,546958,95,0,85
14986,547192,89,0,62
14986,547259,89,0,83
14986,547390,88,0,57
14986,547403,89,0,71
14986,547427,86,0,79
14986,547466,103,0,46
14986,547620,88,0,47
14986,547689,75,0,87
14986,547690,88,0,93
14986,547697,85,0,89
14986,547757,88,0,94
14986,547841,93,0,93
14986,547873,86,0,54
14986,547892,96,0,79
14986,547902,89,0,78
